"RNA17005" "RNA17007" "RNA17013" "RNA17019" "RNA17069" "RNA17070" "RNA17072" "RNA17079" "RNA17090" "RNA17094" "RNA17099" "RNA17108" "RNA17122" "RNA17130" "RNA17142" "RNA17145" "RNA17162" "RNA17174" "RNA17176" "RNA17178" "RNA17181" "RNA17203" "RNA17211" "RNA17213"
"LOC111136391" 16 1 2 0 1 0 0 0 34 20 0 0 4 0 1 1 0 0 0 4 1 0 1 2
"LOC111136392" 5 8 1 14 15 3 2 173 4 11 9 5 18 3 6 54 0 4 252 16 12 1 29 46
"LOC111136393" 5 4 0 2 13 0 45 1 3 2 1 0 0 0 0 2 1 3 1 0 0 0 1 1
"LOC111136394" 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 3 0 0 0 0 0 0
"LOC111136395" 0 0 0 0 6 2 1 0 0 0 4 0 0 0 0 0 1 0 0 0 0 7 0 0
"LOC111136396" 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1
"LOC111136397" 0 0 5 0 0 2 1 2 2 0 3 4 4 0 0 1 2 6 3 1 1 0 0 1
"LOC111136398" 3 0 10 2 3 2 1 3 6 2 11 12 1 1 3 4 3 1 2 3 3 11 6 1
"LOC111136399" 3 3 0 0 0 0 0 2 1 1 2 1 0 0 1 2 0 1 0 4 0 2 4 0
"LOC111136400" 8 2 5 9 6 10 1 3 8 7 5 1 2 0 1 6 3 4 3 5 5 2 6 3
"LOC111136401" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136402" 17 6 7 5 46 8 9 13 18 32 11 12 7 8 7 14 7 19 10 8 3 22 8 32
"LOC111136403" 7 8 0 0 4 1 3 6 0 4 2 2 1 3 2 1 3 1 1 5 0 10 1 5
"LOC111136404" 3 22 7 6 8 14 8 6 12 7 9 12 13 4 9 10 10 10 5 9 10 14 9 11
"LOC111136405" 37 36 46 70 35 60 37 56 34 37 63 39 56 35 46 18 43 45 93 38 47 57 27 28
"LOC111136406" 2 3 1 0 1 2 1 1 2 0 1 0 2 0 1 1 4 2 4 0 0 0 2 0
"LOC111136407" 7 5 4 1 2 8 2 8 5 7 6 4 6 3 1 2 6 8 3 8 5 1 8 3
"LOC111136408" 5 7 5 7 4 2 5 2 2 2 1 2 3 3 5 4 4 4 5 0 0 5 3 8
"LOC111136409" 0 2 0 0 4 0 0 4 0 0 0 8 1 0 14 1 8 0 0 0 0 0 2 0
"LOC111136410" 1 0 1 0 0 6 1 0 2 1 0 2 3 0 2 1 0 33 1 0 0 0 0 0
"LOC111136411" 1 2 0 0 1 2 0 0 1 1 1 1 0 0 0 1 0 1 0 0 1 2 0 2
"LOC111136412" 1 0 3 0 2 1 0 0 4 1 1 0 1 1 1 0 1 0 0 0 2 0 1 0
"LOC111136413" 5 2 3 1 5 4 1 2 3 2 3 0 4 2 3 3 1 1 1 1 4 6 2 8
"LOC111136414" 7 2 3 5 1 1 2 0 1 4 4 2 2 1 4 4 2 1 1 2 0 4 4 4
"LOC111136415" 2 0 0 2 0 0 0 1 8 1 1 0 2 0 2 1 0 1 1 0 1 0 0 0
"LOC111136416" 1 1 1 1 0 0 0 0 2 1 2 0 0 1 0 3 2 1 1 2 1 1 3 5
"LOC111136417" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 4 0
"LOC111136418" 3 5 4 3 10 4 1 2 0 2 2 3 7 1 2 7 5 4 1 5 3 4 3 1
"LOC111136419" 0 0 0 0 2 0 0 0 2 1 0 0 3 0 0 0 0 1 0 1 3 0 0 0
"LOC111136420" 1 2 4 11 7 4 1 1 7 4 8 7 6 2 3 6 6 7 5 6 3 7 4 5
"LOC111136421" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136422" 2 3 4 4 10 3 5 5 1 3 5 6 1 0 8 3 8 2 8 3 4 3 6 1
"LOC111136423" 1 32 77 78 60 0 28 97 41 54 2 1 0 52 20 53 73 0 45 55 124 28 0 48
"LOC111136424" 0 1 1 0 1 0 0 0 2 0 2 0 0 2 0 1 5 2 0 0 1 1 3 3
"LOC111136425" 19 59 25 27 52 16 16 24 37 47 31 19 68 35 30 32 15 35 26 18 14 47 30 93
"LOC111136426" 5 1 2 2 0 0 0 0 2 1 2 1 1 2 0 6 2 2 2 1 0 2 13 3
"LOC111136427" 0 2 0 2 5 0 0 2 0 4 1 1 1 2 0 0 1 0 8 5 2 0 2 0
"LOC111136428" 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0
"LOC111136429" 1 0 2 0 1 2 1 1 1 0 1 0 2 0 0 0 0 2 0 2 0 0 0 0
"LOC111136430" 4 4 5 1 6 3 1 0 4 2 4 1 4 5 0 1 2 13 4 7 2 5 2 4
"LOC111136431" 3 4 29 45 30 28 5 73 150 6 3 9 3 128 3 0 42 27 1 32 45 57 38 115
"LOC111136432" 3 2 3 2 5 1 2 4 1 3 2 1 2 8 2 3 1 4 1 3 3 3 6 3
"LOC111136433" 5 5 3 5 9 16 8 5 5 4 5 5 5 4 6 5 2 1 3 3 6 6 0 9
"LOC111136434" 1 0 0 1 2 0 1 0 1 0 0 0 0 0 0 2 3 3 1 0 0 0 2 1
"LOC111136435" 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 3 0
"LOC111136436" 2 2 0 0 4 3 0 4 0 2 1 0 4 0 1 0 0 2 1 1 1 3 1 5
"LOC111136437" 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 5 1 0 0
"LOC111136438" 38 24 41 80 41 31 42 71 9 47 51 24 30 64 32 20 52 42 89 27 16 35 52 20
"LOC111136439" 2 0 0 3 0 1 2 3 2 2 3 1 1 0 0 0 2 3 1 1 0 2 1 2
"LOC111136440" 18 11 13 8 27 22 13 11 15 17 21 12 25 9 10 16 17 16 9 15 6 22 16 28
"LOC111136441" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"LOC111136442" 3 2 0 0 3 4 3 2 5 1 3 3 3 0 0 5 0 2 3 2 4 0 0 5
"LOC111136443" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"LOC111136444" 1 1 2 1 0 0 0 0 3 1 0 1 2 2 0 0 0 0 1 0 0 1 0 2
"LOC111136445" 7 3 1 9 2 4 4 2 7 1 8 0 0 1 12 1 4 4 12 5 2 2 5 7
"LOC111136446" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"LOC111136447" 3 4 11 1 5 3 0 1 3 1 3 0 3 3 4 3 1 4 3 2 2 9 1 4
"LOC111136448" 4 3 6 2 5 2 6 9 6 10 5 1 9 4 3 6 8 9 2 2 6 10 5 8
"LOC111136449" 6 2 5 7 5 7 1 4 0 2 4 2 4 3 4 2 4 5 2 4 0 4 5 4
"LOC111136450" 7 6 18 7 12 9 7 4 5 2 15 4 4 6 5 7 9 17 12 4 9 8 10 5
"LOC111136451" 7 4 2 17 6 5 5 8 2 3 5 16 4 5 2 9 3 4 5 12 3 12 1 8
"LOC111136452" 3 0 2 0 2 0 0 1 2 5 0 3 1 5 3 0 0 5 3 0 2 5 0 2
"LOC111136453" 0 2 3 0 0 1 0 1 1 2 0 0 2 2 1 1 1 3 0 0 1 1 0 1
"LOC111136454" 5 0 2 3 4 5 3 2 2 4 1 2 0 1 1 3 0 2 1 0 2 3 2 8
"LOC111136455" 10 1 7 0 0 29 2 12 1 1 6 0 0 97 0 0 0 12 0 1 0 2 0 1
"LOC111136456" 0 1 1 2 0 3 0 0 0 1 1 3 1 0 0 1 0 1 0 0 0 1 1 0
"LOC111136457" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136458" 0 1 2 2 1 2 3 2 2 3 2 1 3 1 0 0 1 3 0 1 0 2 4 4
"LOC111136459" 13 14 5 7 14 15 11 11 12 17 11 8 8 13 6 11 8 23 11 3 8 24 9 20
"LOC111136460" 2 7 6 11 3 7 7 5 11 0 6 3 3 3 4 11 1 4 3 4 2 1 1 12
"LOC111136461" 2 14 5 3 7 11 4 11 10 9 8 10 1 12 11 5 4 18 9 5 6 14 4 9
"LOC111136462" 3 7 8 5 1 8 2 4 6 3 7 1 2 5 2 7 2 8 4 2 0 2 5 6
"LOC111136463" 9 8 6 6 5 5 4 38 2 4 9 12 3 3 5 9 4 6 10 5 1 4 10 6
"LOC111136464" 0 1 2 4 0 3 2 1 1 0 1 1 0 1 0 1 3 1 2 0 2 2 2 0
"LOC111136465" 1 5 1 3 2 0 4 5 0 1 3 2 5 3 2 1 2 7 0 5 0 5 3 8
"LOC111136466" 1 2 1 1 1 0 0 1 4 2 1 1 0 3 1 3 0 0 2 0 3 1 1 4
"LOC111136467" 0 5 20 0 1 4 4 1 1 1 11 7 0 1 0 0 0 2 2 16 0 4 0 0
"LOC111136468" 9 6 15 16 14 16 9 5 13 21 9 9 14 4 3 17 7 37 17 12 14 8 14 8
"LOC111136469" 3 1 2 1 4 5 6 1 0 1 1 0 1 1 4 0 5 8 6 5 2 2 5 1
"LOC111136470" 2 2 42 4 1 6 3 1 4 4 1 0 15 0 2 0 4 0 1 0 4 0 0 0
"LOC111136471" 0 128 1 1 122 1 0 1 6 3 6 0 0 1 2 3 0 1 0 0 1 0 8 1
"LOC111136472" 2 9 2 2 4 4 3 2 3 3 3 2 6 2 4 0 4 9 3 2 8 4 6 0
"LOC111136473" 0 0 0 0 1 1 0 0 1 1 3 1 0 0 1 1 0 0 0 0 0 0 0 0
"LOC111136474" 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 4 1 0 0 0 1 1
"LOC111136475" 0 1 1 0 2 2 0 3 0 0 0 2 1 3 0 0 1 1 2 0 0 0 2 2
"LOC111136476" 0 1 0 1 0 0 0 0 1 0 5 0 0 0 0 0 0 0 0 0 0 1 0 0
"LOC111136477" 5 1 3 15 11 15 4 3 7 7 3 4 6 1 3 6 23 6 8 5 1 4 4 7
"LOC111136478" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"LOC111136479" 0 2 3 0 4 4 4 1 7 2 2 2 1 4 4 2 2 4 4 0 0 4 2 5
"LOC111136480" 0 0 0 12 1 0 0 0 0 1 0 3 1 0 3 0 2 2 0 1 0 1 5 1
"LOC111136481" 1 0 0 2 4 0 2 1 1 1 1 0 0 1 0 1 0 0 0 2 0 0 0 3
"LOC111136482" 4 8 8 2 6 2 0 2 3 4 1 4 8 0 5 1 4 9 7 1 1 4 4 5
"LOC111136483" 13 31 35 27 23 35 23 27 15 30 36 28 18 20 12 19 15 39 17 42 31 22 17 28
"LOC111136484" 3 7 0 5 2 5 3 2 2 7 4 4 3 0 2 2 4 3 10 4 1 3 8 6
"LOC111136485" 0 0 0 0 2 0 1 0 0 1 0 0 1 0 0 1 2 0 0 1 0 0 2 0
"LOC111136486" 2 1 0 5 2 1 0 2 1 2 0 0 0 2 4 0 1 1 4 14 0 1 3 4
"LOC111136487" 1 2 2 1 3 0 2 1 0 0 0 0 0 0 0 0 0 2 3 1 2 1 3 2
"LOC111136488" 2 5 5 2 3 1 3 0 4 2 4 2 1 1 0 4 1 4 0 2 1 6 4 3
"LOC111136489" 0 0 0 2 0 2 3 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0
"LOC111136490" 2 8 1 4 1 3 2 2 7 3 2 5 0 5 1 8 1 2 3 0 2 13 12 1
"LOC111136491" 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 1 4 0 0 0 0 1
"LOC111136492" 0 0 2 0 0 2 0 0 2 0 1 0 1 1 2 0 0 0 0 1 0 0 1 0
"LOC111136493" 1 1 3 1 2 2 1 1 0 0 2 1 0 1 4 1 1 2 1 0 0 1 1 1
"LOC111136494" 0 1 0 1 0 1 1 0 0 1 3 0 0 0 0 0 0 2 1 1 1 0 0 1
"LOC111136495" 2 8 3 4 1 2 2 4 1 0 14 2 2 1 0 3 3 1 2 4 3 14 2 14
"LOC111136496" 5 7 6 3 9 2 5 3 6 4 12 4 1 0 4 2 4 1 1 3 4 9 4 5
"LOC111136497" 0 3 7 0 0 6 2 0 1 0 2 0 0 0 0 1 3 4 0 2 2 0 6 3
"LOC111136498" 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 0 9
"LOC111136499" 8 0 1 0 10 4 1 3 1 1 0 0 4 7 0 2 1 12 4 0 5 5 0 9
"LOC111136500" 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
"LOC111136501" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136502" 4 0 4 2 1 5 1 1 5 0 0 3 0 0 2 3 2 5 9 1 1 2 2 1
"LOC111136503" 2 2 1 2 1 0 0 7 2 2 1 0 0 3 3 4 3 0 2 1 31 5 0 1
"LOC111136504" 1 3 4 3 4 0 1 12 2 6 12 3 3 5 3 0 0 12 2 5 7 6 8 1
"LOC111136505" 1 1 0 3 0 8 1 1 2 1 1 1 2 2 1 1 2 2 2 1 1 4 1 4
"LOC111136506" 1 1 2 1 6 2 2 4 2 1 2 1 0 2 2 2 0 4 1 2 2 1 2 6
"LOC111136507" 9 21 29 52 17 11 9 17 6 36 8 7 39 33 5 6 33 14 15 8 19 8 11 17
"LOC111136508" 5 10 5 7 9 6 7 9 10 5 5 14 6 4 4 4 7 14 4 5 7 8 7 13
"LOC111136509" 0 0 0 5 15 1 0 0 1 1 4 1 4 5 4 2 2 7 6 2 3 2 0 7
"LOC111136510" 6 38 0 0 1 0 0 1 0 0 0 1 3 0 0 0 0 0 0 2 5 1 4 5
"LOC111136511" 1 3 6 3 2 2 2 4 2 4 3 4 2 0 9 3 1 7 19 8 8 1 4 1
"LOC111136512" 2 0 4 2 2 0 5 0 5 2 0 1 5 0 1 0 2 7 2 1 0 2 1 2
"LOC111136513" 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 2 0 4 0 1 0 0 0
"LOC111136514" 38 7 2 13 2 5 4 14 8 3 8 10 2 5 3 10 9 12 15 14 2 8 3 8
"LOC111136515" 6 2 2 1 6 0 0 3 2 0 0 1 2 1 2 2 0 5 1 1 0 3 1 3
"LOC111136516" 5 5 7 9 8 12 7 4 16 1 21 7 12 5 3 20 5 12 8 2 2 6 8 15
"LOC111136517" 0 0 0 2 0 1 0 1 0 0 1 0 0 1 0 0 0 2 1 0 1 0 1 0
"LOC111136518" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136519" 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 1 3 0 0 0 3 1 0
"LOC111136520" 7 1 1 2 1 1 3 0 0 0 0 0 2 0 0 2 0 1 1 3 0 0 4 0
"LOC111136521" 0 1 0 0 2 0 1 1 1 2 0 0 0 0 0 2 0 2 3 2 0 3 1 1
"LOC111136522" 7 7 1 7 13 2 6 5 8 8 15 3 0 7 5 1 0 9 1 10 0 9 0 22
"LOC111136523" 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 4
"LOC111136524" 8 22 12 15 20 18 18 10 6 10 24 11 12 14 9 9 17 15 19 8 12 25 30 8
"LOC111136525" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"LOC111136526" 12 21 19 19 15 24 15 11 12 7 11 7 5 20 18 18 16 17 24 10 22 4 13 12
"LOC111136527" 0 2 2 4 8 1 6 8 2 0 7 1 2 5 0 1 3 1 11 3 2 3 7 1
"LOC111136528" 8 7 9 6 1 4 1 4 9 3 2 4 3 1 1 7 2 5 1 0 2 1 3 5
"LOC111136529" 1 2 1 1 3 1 1 0 0 1 2 1 1 9 0 0 0 0 3 2 1 0 0 0
"LOC111136530" 2 2 2 0 1 1 0 2 2 0 1 0 1 1 0 1 0 0 0 0 2 0 0 2
"LOC111136531" 4 4 4 3 6 6 4 4 7 5 5 6 2 3 5 2 2 4 5 3 2 10 5 11
"LOC111136532" 3 0 0 0 0 1 0 2 0 0 0 0 0 0 0 4 0 3 7 0 0 0 0 0
"LOC111136533" 9 21 18 19 10 32 26 14 21 6 18 26 16 4 12 4 26 30 19 13 9 11 16 21
"LOC111136534" 0 0 0 1 1 1 0 0 0 0 1 0 1 3 0 0 0 1 0 1 0 0 3 3
"LOC111136535" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"LOC111136536" 1 1 0 0 3 2 1 2 3 2 2 1 1 0 1 0 0 0 5 0 1 4 4 1
"LOC111136537" 5 10 23 5 11 17 4 4 10 6 6 11 19 8 8 12 8 20 8 8 8 15 4 15
"LOC111136538" 1 4 4 0 0 0 0 1 0 0 0 0 0 5 0 0 0 2 0 0 0 0 0 0
"LOC111136539" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136540" 0 0 1 5 0 0 0 0 0 1 0 0 0 0 0 2 2 1 0 0 0 0 0 1
"LOC111136541" 23 39 25 21 54 24 24 23 37 24 37 23 37 42 37 34 33 43 39 35 16 60 35 37
"LOC111136542" 3 1 4 0 0 2 1 2 0 4 1 3 0 0 2 1 2 2 1 0 1 0 0 8
"LOC111136543" 1 0 4 0 0 1 2 0 0 5 0 0 3 3 1 0 1 0 0 0 1 0 0 3
"LOC111136544" 0 3 0 0 1 2 0 0 0 1 1 0 1 0 1 0 0 3 0 2 1 0 2 2
"LOC111136545" 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 3 2
"LOC111136546" 3 8 5 1 28 16 4 10 13 4 6 9 8 10 0 5 3 8 6 7 5 10 4 9
"LOC111136547" 277 284 545 308 270 428 354 333 254 261 366 225 616 328 196 350 349 319 436 414 372 458 176 348
"LOC111136548" 33 33 43 34 52 57 36 25 41 35 46 37 60 46 40 43 33 76 19 29 34 45 55 51
"LOC111136549" 0 1 6 0 2 0 1 68 2 1 3 47 37 1 1 5 1 3 0 7 3 5 5 2
"LOC111136550" 1 0 4 2 4 9 1 1 4 1 0 2 14 4 0 0 2 3 0 3 0 4 2 2
"LOC111136551" 3 0 5 2 0 6 0 2 4 0 6 1 0 2 2 1 1 7 5 0 2 1 0 2
"LOC111136552" 1 0 1 0 0 0 0 1 1 2 0 2 0 4 0 0 0 4 1 0 0 1 0 1
"LOC111136553" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
"LOC111136554" 0 1 0 2 0 1 0 2 1 1 1 0 1 2 0 0 0 1 0 0 0 0 0 1
"LOC111136555" 0 0 0 1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 3 21 0 1 0 0
"LOC111136556" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136557" 6 6 5 3 5 7 6 2 1 4 3 6 4 1 2 2 3 4 3 4 2 4 5 10
"LOC111136558" 0 0 0 0 0 2 4 0 2 0 1 0 1 0 0 0 0 3 3 1 0 1 0 1
"LOC111136559" 0 0 0 0 0 0 1 0 0 0 2 0 2 0 0 0 1 2 0 0 0 0 0 0
"LOC111136560" 4 12 5 9 7 7 11 18 13 8 10 14 5 71 14 10 5 6 9 11 6 9 7 11
"LOC111136561" 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0
"LOC111136562" 1 0 3 3 6 4 3 2 3 4 4 2 3 4 3 0 0 16 20 1 0 9 0 2
"LOC111136563" 5 11 2 7 11 4 33 2 0 1 44 2 4 16 4 4 4 8 2 3 2 31 3 4
"LOC111136564" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"LOC111136565" 1 3 0 3 82 0 0 0 0 0 1 0 2 1 0 4 0 0 13 0 0 1 0 0
"LOC111136566" 1 12 2 2 0 0 2 3 3 2 0 4 0 1 0 1 0 0 0 4 0 0 1 0
"LOC111136567" 0 6 0 0 0 1 0 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0
"LOC111136568" 0 0 0 1 0 0 0 6 1 0 0 0 5 0 1 0 0 0 0 0 0 0 0 1
"LOC111136569" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136570" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
"LOC111136571" 4 6 1 2 4 1 4 4 2 5 2 4 4 1 3 3 1 3 3 4 2 5 2 3
"LOC111136572" 6 7 6 3 11 5 7 11 16 3 13 5 6 8 7 7 12 15 13 5 2 12 7 7
"LOC111136573" 4 7 7 3 6 4 2 16 7 5 13 6 8 7 9 14 6 8 6 6 5 7 12 6
"LOC111136574" 1 1 1 0 2 0 0 4 0 0 1 0 1 1 0 0 0 0 0 0 0 3 0 4
"LOC111136575" 0 1 1 2 0 4 2 0 0 1 3 1 0 2 0 1 1 1 0 0 2 2 0 2
"LOC111136576" 0 2 4 1 0 1 5 1 3 1 3 3 4 3 4 2 3 4 1 4 2 2 5 6
"LOC111136577" 1 4 3 3 2 1 4 1 4 2 1 0 1 1 0 0 1 4 0 2 1 3 4 3
"LOC111136578" 0 0 2 0 1 1 1 1 3 1 2 3 2 0 0 1 0 4 0 1 1 1 0 3
"LOC111136579" 1 0 0 0 0 0 1 0 0 0 1 1 0 2 0 3 0 2 0 0 0 1 0 2
"LOC111136580" 0 12 0 1 7 2 1 6 1 2 0 1 9 6 3 0 0 2 1 5 1 2 2 2
"LOC111136581" 0 0 3 0 0 2 2 1 0 0 0 0 0 0 2 4 0 2 0 0 1 3 2 1
"LOC111136582" 8 0 1 0 0 1 4 0 7 4 2 2 1 5 0 5 9 8 6 0 18 1 7 1
"LOC111136583" 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0
"LOC111136584" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"LOC111136585" 4 0 1 1 10 0 1 3 6 2 2 1 5 1 2 1 1 2 1 0 4 6 1 2
"LOC111136586" 1 0 1 1 1 3 0 0 2 1 0 1 2 1 1 0 1 1 0 0 0 0 0 1
"LOC111136587" 2 3 3 1 5 4 1 3 6 0 3 3 2 0 2 2 1 5 5 3 3 1 1 2
"LOC111136588" 1 1 1 2 3 7 0 0 1 0 0 0 1 2 0 1 0 6 1 1 3 2 11 0
"LOC111136589" 3 1 1 0 1 0 1 1 0 2 0 3 1 4 0 1 0 1 1 2 1 0 2 1
"LOC111136590" 1 2 3 0 5 2 2 3 3 2 1 1 9 2 2 0 4 0 0 1 1 0 5 2
"LOC111136591" 24 16 20 19 31 24 23 14 15 26 31 24 36 19 10 14 23 32 21 26 24 19 20 40
"LOC111136592" 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 2 0 0 1 0 0 0 1
"LOC111136593" 0 11 3 18 1 2 3 15 1 5 2 11 5 2 1 0 0 5 0 4 10 1 4 0
"LOC111136594" 1 6 2 4 4 3 1 0 3 3 1 2 8 4 1 2 0 1 0 3 0 1 2 8
"LOC111136595" 3 8 148 0 1 1 1 0 6 5 3 1 1 3 10 9 3 4 2 10 1 9 0 1
"LOC111136596" 8 8 5 3 3 3 2 2 3 1 3 4 0 2 2 3 3 14 3 4 5 6 4 6
"LOC111136597" 2 4 2 2 4 1 2 2 2 3 4 3 3 1 3 6 2 6 1 0 10 3 1 4
"LOC111136598" 1 2 2 0 2 1 0 0 3 4 1 0 0 2 1 0 1 0 0 2 0 4 2 2
"LOC111136599" 2 3 0 0 5 2 1 1 3 1 2 0 2 2 2 0 5 6 1 2 0 6 1 1
"LOC111136600" 0 0 0 0 1 0 0 0 0 0 0 0 4 0 2 0 1 0 0 0 0 0 0 0
"LOC111136601" 2 4 6 1 4 10 1 7 2 3 5 5 0 0 0 5 2 0 2 2 1 5 0 3
"LOC111136602" 10 12 1 4 8 4 3 7 2 10 9 4 5 4 13 11 5 8 3 3 5 9 2 7
"LOC111136603" 1 2 0 2 1 2 2 0 0 0 0 1 1 2 0 0 3 3 1 0 1 0 0 1
"LOC111136604" 16 4 2 2 7 2 7 4 1 5 1 0 8 5 0 5 1 4 5 7 3 11 4 6
"LOC111136605" 0 0 2 0 2 0 1 0 0 0 5 3 3 2 0 0 1 0 0 1 0 1 0 0
"LOC111136606" 4 2 3 7 12 4 4 4 3 8 4 2 8 2 6 3 6 6 6 6 2 9 2 0
"LOC111136607" 3 2 4 0 4 3 3 1 2 4 1 0 1 3 4 2 1 0 0 1 1 1 0 3
"LOC111136608" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136609" 5 2 5 10 7 8 8 6 2 4 3 3 4 0 1 4 1 5 2 3 1 3 17 3
"LOC111136610" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
"LOC111136611" 0 0 0 0 0 2 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0
"LOC111136612" 1 10 0 4 3 1 1 17 5 6 0 0 1 5 2 4 9 2 5 6 4 0 0 2
"LOC111136613" 1 1 2 0 0 0 1 0 1 2 0 0 0 0 2 0 1 2 0 0 0 2 1 0
"LOC111136614" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136615" 2 3 1 1 3 0 0 1 3 2 3 1 3 1 1 1 2 1 2 6 1 5 3 10
"LOC111136616" 8 16 24 27 13 30 51 34 55 15 25 27 28 65 21 20 21 87 5 10 28 54 24 50
"LOC111136617" 0 0 0 0 0 0 3 1 0 0 0 1 3 3 1 0 0 0 0 2 1 0 1 3
"LOC111136618" 0 3 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136619" 9 21 25 17 6 3 14 13 10 19 5 16 18 6 10 5 14 30 5 6 3 22 15 50
"LOC111136620" 5 11 3 8 12 43 16 19 14 12 17 16 18 15 14 10 15 14 11 4 5 8 9 10
"LOC111136621" 4 11 8 9 16 18 12 11 8 15 11 8 14 15 9 8 11 15 15 10 8 16 13 22
"LOC111136622" 0 1 0 1 0 0 0 1 0 5 2 1 4 0 1 0 7 0 0 1 0 2 0 2
"LOC111136623" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LOC111136624" 14 91 36 23 69 20 33 43 41 32 35 15 81 47 22 26 15 69 21 13 24 74 14 78
"LOC111136625" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"LOC111136626" 0 0 0 5 0 0 0 0 0 1 1 0 1 1 0 0 0 2 0 0 0 0 0 0
"LOC111136627" 0 4 1 3 7 6 1 2 0 2 1 2 4 2 1 1 0 3 0 2 0 4 4 1
"LOC111136628" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0
"LOC111136629" 28 32 17 19 59 26 21 9 36 19 22 21 41 23 15 17 35 31 11 22 7 34 19 15
"LOC111136630" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"LOC111136631" 4 0 0 2 0 0 0 0 0 0 0 5 0 3 0 0 0 0 0 4 0 0 1 24
"LOC111136632" 0 0 3 0 1 2 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
