Shelf,Tank,TankID,PCO2,Date_WQ,Date_VINDTA,Date_Notes,Exp_Temp,Time,Sal_1,Sal_2,Sal_3,Sal_AVG,Sal_corr_factor,Sal_corr_inRange,Salinity_Correction_Notes,Sal_Corr,mV_1,mV_2,mV_3,mV_AVG,pH,Temp,Sal_Std1,Sal_Std2,Sal_Std3,Sal_StdAVG,pH7_Std1,pH7_Std2,pH7_Std3,pH7_StdAVG,pH10_Std1,pH10_Std2,pH10_Std3,pH10_StdAVG,pHCRMStd.1,pHCRMStd.2,pHCRMStd.3,pHCRMStd.avg,Batch_Num,Batch_Sal,Notes
4,3,12,2800,20170714,20170714,,17,11:00 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-32,-32,-32,-32,7.08411215,19.1,33.3,33.3,33.3,33.3,-27,-27,-27,-27,-206,-205,-205,-205.3333333,-67,-66,-67,-66.66666667,154,33.347,
5,1,13,900,20170714,20170714,,17,11:00 AM,30.8,30.9,30.8,30.83333333,0.998590578,1,,30.87685185,-60,-60,-61,-60.33333333,7.560747664,19.1,33.3,33.3,33.3,33.3,-27,-27,-27,-27,-206,-205,-205,-205.3333333,-67,-66,-67,-66.66666667,154,33.347,
5,2,14,900,20170714,20170714,,17,11:00 AM,30.8,30.9,30.8,30.83333333,0.998590578,1,,30.87685185,-60,-60,-60,-60,7.555140187,19.1,33.3,33.3,33.3,33.3,-27,-27,-27,-27,-206,-205,-205,-205.3333333,-67,-66,-67,-66.66666667,154,33.347,
5,3,15,900,20170714,20170714,,17,11:00 AM,30.9,30.9,30.8,30.86666667,0.998590578,1,,30.91023223,-61,-61,-61,-61,7.571962617,19.1,33.3,33.3,33.3,33.3,-27,-27,-27,-27,-206,-205,-205,-205.3333333,-67,-66,-67,-66.66666667,154,33.347,
6,1,16,2800,20170714,20170714,,17,11:00 AM,30.8,30.9,30.8,30.83333333,0.998590578,1,,30.87685185,-30,-30,-30,-30,7.05046729,19,33.3,33.3,33.3,33.3,-27,-27,-27,-27,-206,-205,-205,-205.3333333,-67,-66,-67,-66.66666667,154,33.347,
6,2,17,2800,20170714,20170714,,17,11:00 AM,30.9,30.9,30.9,30.9,0.998590578,1,,30.94361261,-30,-31,-31,-30.66666667,7.061682243,19,33.3,33.3,33.3,33.3,-27,-27,-27,-27,-206,-205,-205,-205.3333333,-67,-66,-67,-66.66666667,154,33.347,
6,3,18,2800,20170714,20170714,,17,11:00 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-30,-31,-31,-30.66666667,7.061682243,19,33.3,33.3,33.3,33.3,-27,-27,-27,-27,-206,-205,-205,-205.3333333,-67,-66,-67,-66.66666667,154,33.347,
1,1,1,400,20170717,20170717,,17,11:30 AM,30,30,30,30,0.998590578,1,,30.04234234,-79,-79,-79,-79,7.936802974,18.5,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
1,2,2,400,20170717,20170717,,17,11:30 AM,30.1,30,30,30.03333333,0.998590578,1,,30.07572272,-80,-80,-80,-80,7.953531599,18.5,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
1,3,3,400,20170717,20170717,,17,11:30 AM,30,30,30,30,0.998590578,1,,30.04234234,-79,-79,-79,-79,7.936802974,18.5,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
2,1,4,400,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-77,-77,-77,-77,7.903345725,18.5,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
2,2,5,400,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-77,-77,-77,-77,7.903345725,18.5,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
2,3,6,400,20170717,20170717,,17,11:30 AM,30.6,30.6,30.6,30.6,0.998590578,1,,30.64318919,-77,-77,-77,-77,7.903345725,18.6,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
3,1,7,900,20170717,20170717,,17,11:30 AM,30.8,30.9,30.9,30.86666667,0.998590578,1,,30.91023223,-62,-62,-62,-62,7.652416357,19.1,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
3,2,8,900,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-61,-61,-62,-61.33333333,7.641263941,19.1,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
3,3,9,900,20170717,20170717,,17,11:30 AM,30.8,30.9,30.8,30.83333333,0.998590578,1,,30.87685185,-60,-61,-61,-60.66666667,7.630111524,19.1,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
4,1,10,2800,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-35,-35,-35,-35,7.200743494,18.3,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
4,2,11,2800,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-33,-33,-33,-33,7.167286245,18.3,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
4,3,12,2800,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-33,-33,-33,-33,7.167286245,18.4,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
5,1,13,900,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-61,-61,-61,-61,7.635687732,18.4,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
5,2,14,900,20170717,20170717,,17,11:30 AM,30.9,30.9,30.9,30.9,0.998590578,1,,30.94361261,-62,-62,-62,-62,7.652416357,18.4,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
5,3,15,900,20170717,20170717,,17,11:30 AM,30.7,30.7,30.9,30.76666667,0.998590578,1,,30.81009109,-61,-61,-61,-61,7.635687732,18.4,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
6,1,16,2800,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-34,-34,-34,-34,7.18401487,19.1,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
6,2,17,2800,20170717,20170717,,17,11:30 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-34,-34,-34,-34,7.18401487,19.1,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
6,3,18,2800,20170717,20170717,,17,11:30 AM,30.8,30.7,30.8,30.76666667,0.998590578,1,,30.81009109,-33,-33,-32,-32.66666667,7.161710037,19.1,33.3,33.3,33.3,33.3,-23,-23,-23,-23,-202,-203,-202,-202.3333333,-61,-61,-61,-61,154,33.347,
1,1,1,400,20170719,20170719,,17,10:30 AM,30.8,30.8,30.8,30.8,0.992593037,1,,31.02983686,-77,-77,-77,-77,7.795112782,18.3,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
1,2,2,400,20170719,20170719,,17,10:30 AM,30.9,30.9,30.8,30.86666667,0.992593037,1,,31.09700101,-78,-78,-78,-78,7.812030075,18.2,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
1,3,3,400,20170719,20170719,,17,10:30 AM,30.8,30.8,30.8,30.8,0.992593037,1,,31.02983686,-77,-77,-77,-77,7.795112782,18.3,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
2,1,4,400,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-77,-77,-77,-77,7.795112782,18.5,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
2,2,5,400,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-77,-77,-77,-77,7.795112782,18.5,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
2,3,6,400,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-77,-77,-77,-77,7.795112782,18.5,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
3,1,7,900,20170719,20170719,,17,10:30 AM,30.8,30.8,30.8,30.8,0.992593037,1,,31.02983686,-59,-59,-59,-59,7.490601504,18.3,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
3,2,8,900,20170719,20170719,,17,10:30 AM,30.8,30.8,30.8,30.8,0.992593037,1,,31.02983686,-59,-59,-59,-59,7.490601504,18.3,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
3,3,9,900,20170719,20170719,,17,10:30 AM,30.8,30.8,30.8,30.8,0.992593037,1,,31.02983686,-59,-59,-59,-59,7.490601504,18.3,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
4,1,10,2800,20170719,20170719,,17,10:30 AM,30.8,30.8,30.8,30.8,0.992593037,1,,31.02983686,-30,-30,-30,-30,7,18.9,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
4,2,11,2800,20170719,20170719,,17,10:30 AM,30.8,30.8,30.8,30.8,0.992593037,1,,31.02983686,-30,-30,-31,-30.33333333,7.005639098,18.9,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
4,3,12,2800,20170719,20170719,,17,10:30 AM,30.8,30.8,30.8,30.8,0.992593037,1,,31.02983686,-30,-30,-30,-30,7,18.9,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
5,1,13,900,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-60,-60,-60,-60,7.507518797,18.8,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
5,2,14,900,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-60,-61,-60,-60.33333333,7.513157895,18.8,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
5,3,15,900,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-60,-60,-60,-60,7.507518797,18.8,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
6,1,16,2800,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-30,-30,-30,-30,7,19.1,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
6,2,17,2800,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-30,-30,-30,-30,7,19.1,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
6,3,18,2800,20170719,20170719,,17,10:30 AM,30.9,30.9,30.9,30.9,0.992593037,1,,31.13058308,-30,-30,-30,-30,7,19.1,33.1,33.1,33.1,33.1,-30,-30,-30,-30,-208,-207,-207,-207.3333333,-68,-68,-68,-68,154,33.347,
1,1,1,400,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-76,-76,-76,-76,7.792134831,18.5,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
1,2,2,400,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-76,-76,-76,-76,7.792134831,18.5,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
1,3,3,400,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-76,-76,-77,-76.33333333,7.797752809,18.5,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
2,1,4,400,20170721,20170721,,18.5,11:00 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-76,-76,-76,-76,7.792134831,18.3,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
2,2,5,400,20170721,20170721,,18.5,11:00 AM,30.8,30.8,30.7,30.76666667,0.998590578,1,,30.81009109,-76,-76,-76,-76,7.792134831,18.3,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
2,3,6,400,20170721,20170721,,18.5,11:00 AM,30.8,30.8,30.8,30.8,0.998590578,1,,30.84347147,-76,-76,-76,-76,7.792134831,18.3,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
3,1,7,900,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-60,-60,-60,-60,7.52247191,18.8,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
3,2,8,900,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-60,-60,-60,-60,7.52247191,18.8,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
3,3,9,900,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-60,-60,-60,-60,7.52247191,18.8,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
4,1,10,2800,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-32,-32,-33,-32.33333333,7.056179775,19,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
4,2,11,2800,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-32,-32,-32,-32,7.050561798,19,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
4,3,12,2800,20170721,20170721,,18.5,11:00 AM,31,31.1,31,31.03333333,0.998590578,1,,31.07713413,-32,-32,-33,-32.33333333,7.056179775,19,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
5,1,13,900,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-63,-63,-63,-63,7.573033708,19,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
5,2,14,900,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-62,-62,-62,-62,7.556179775,18.9,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
5,3,15,900,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-62,-62,-62,-62,7.556179775,18.9,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
6,1,16,2800,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-31,-31,-32,-31.33333333,7.039325843,18.8,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
6,2,17,2800,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-32,-32,-32,-32,7.050561798,18.8,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
6,3,18,2800,20170721,20170721,,18.5,11:00 AM,31,31,31,31,0.998590578,1,,31.04375375,-31,-31,-31,-31,7.033707865,18.8,33.3,33.3,33.3,33.3,-29,-29,-29,-29,-207,-207,-207,-207,-75,-75,-75,-75,154,33.347,Batch 113 used for pH
1,1,1,400,20170724,20170724,,18.5,10:00 AM,30.6,30.6,30.6,30.6,0.998590578,1,,30.64318919,-77,-77,-77,-77,7.805714286,18.3,33.3,33.3,33.3,33.3,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,33.347,
1,2,2,400,20170724,20170724,,18.5,10:00 AM,30.6,30.5,30.5,30.53333333,0.998590578,1,,30.57642843,-77,-77,-77,-77,7.805714286,18.3,33.3,33.3,33.3,33.3,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,33.347,
1,3,3,400,20170724,20170724,,18.5,10:00 AM,30.6,30.5,30.6,30.56666667,0.998590578,1,,30.60980881,-76,-76,-77,-76.33333333,7.794285714,18.3,33.3,33.3,33.3,33.3,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,33.347,
2,1,4,400,20170724,20170724,,18.5,10:00 AM,30.6,30.6,30.6,30.6,0.998590578,1,,30.64318919,-78,-77,-77,-77.33333333,7.811428571,18,33.3,33.3,33.3,33.3,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,33.347,
2,2,5,400,20170724,20170724,,18.5,10:00 AM,30.6,30.6,30.6,30.6,0.998590578,1,,30.64318919,-77,-77,-77,-77,7.805714286,18,33.3,33.3,33.3,33.3,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,33.347,
2,3,6,400,20170724,20170724,,18.5,10:00 AM,30.6,30.6,30.6,30.6,0.998590578,1,,30.64318919,-77,-77,-77,-77,7.805714286,18,33.3,33.3,33.3,33.3,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,33.347,
